movie_id,title,industry,genre,language,release_year,overview
9492,Zindagi Papa,Bollywood,Family Horror Action,Hindi,1972,An emotional journey through the trials and triumphs of the human spirit.
6906,Quest,Hollywood,Adventure Thriller,English,2021,A journey of a lifetime that changes everything.
8943,Dream 5,Hollywood,Romance,English,1976,A passionate love story that transcends all boundaries and obstacles.
8499,Young Legend,Hollywood,Comedy Action Horror,English,2015,A group of friends find themselves in the most comical situations.
6816,Moon,Hollywood,Horror,English,1998,A horror story that tests the limits of fear and survival.
11394,Pyar Kismat,Bollywood,Musical,Hindi,1980,A compelling story about human relationships and life's complexities.
13033,Zindagi Rani,Bollywood,Family Horror Crime,Hindi,2004,"A powerful narrative that explores themes of love, sacrifice, and redemption."
12699,Dost Pyar,Bollywood,Crime Period Action,Hindi,2021,A moving story that delves deep into the human condition.
10546,Beta 4,Bollywood,Musical,Hindi,2015,"A powerful narrative that explores themes of love, sacrifice, and redemption."
2787,Beyond Mountain,Hollywood,Fantasy Comedy,English,2006,An emotional journey through the trials and triumphs of the human spirit.
6144,River,Hollywood,Documentary Action,English,2019,A moving story that delves deep into the human condition.
12661,Dil 5,Bollywood,Crime Sports Musical,Hindi,1976,A compelling story about human relationships and life's complexities.
1623,Time,Hollywood,Comedy Thriller,English,1980,A lighthearted story that brings joy and entertainment to all.
2105,Blue Fire,Hollywood,Biography Romance Adventure,English,2008,"A powerful narrative that explores themes of love, sacrifice, and redemption."
9157,Wafa,Bollywood,Horror,Hindi,2012,A horror story that tests the limits of fear and survival.
10849,Papa 4,Bollywood,Period,Hindi,1993,An emotional journey through the trials and triumphs of the human spirit.
4706,Chronicle 2,Hollywood,Biography Horror Drama,English,1990,"A powerful narrative that explores themes of love, sacrifice, and redemption."
4234,Green Hope,Hollywood,Comedy Adventure,English,1987,A hilarious adventure filled with laughter and unexpected twists.
13760,Zindagi Abba,Lollywood,Horror Comedy,Urdu,2021,A dark narrative filled with suspense and terrifying moments.
10728,Zindagi Ishq,Bollywood,Social Comedy Drama,Hindi,2013,An emotional journey through the trials and triumphs of the human spirit.
10214,Dosti,Bollywood,Biography Horror Family,Hindi,1982,A moving story that delves deep into the human condition.
7661,Great Chronicle,Hollywood,Comedy Thriller Mystery,English,1987,A group of friends find themselves in the most comical situations.
7763,Little Dusk,Hollywood,Animation Sci-Fi War,English,2016,A compelling story about human relationships and life's complexities.
432,Blue Justice,Hollywood,Mystery Biography Thriller,English,1982,An emotional journey through the trials and triumphs of the human spirit.
4410,Code 1,Hollywood,Musical,English,2016,A compelling story about human relationships and life's complexities.
2763,Last Moon,Hollywood,Comedy Documentary Crime,English,2005,A fun-filled journey with unforgettable characters and humorous moments.
11237,Ishq Saal,Bollywood,Historical,Hindi,2017,A moving story that delves deep into the human condition.
5127,The Shadow,Hollywood,Western,English,2020,"A powerful narrative that explores themes of love, sacrifice, and redemption."
718,Revenge,Hollywood,Documentary,English,2019,"A powerful narrative that explores themes of love, sacrifice, and redemption."
9693,Sapna Didi,Bollywood,Family Biography Romance,Hindi,2002,A compelling story about human relationships and life's complexities.
8125,A Warrior,Hollywood,Documentary Biography,English,1991,An emotional journey through the trials and triumphs of the human spirit.
9153,Roop,Bollywood,Social,Hindi,2020,A compelling story about human relationships and life's complexities.
8893,Quest 5,Hollywood,Fantasy Mystery Western,English,2022,A moving story that delves deep into the human condition.
6999,Moon 2,Hollywood,Comedy Romance,English,1988,A fun-filled journey with unforgettable characters and humorous moments.
6070,City,Hollywood,Drama Documentary,English,2005,A compelling story about human relationships and life's complexities.
14758,Aap Mohabbat,Lollywood,Crime Drama,Urdu,1975,A moving story that delves deep into the human condition.
9031,Dil Raja,Bollywood,Historical,Hindi,2016,A compelling story about human relationships and life's complexities.
6883,King 5,Hollywood,Action Crime Animation,English,1994,A hero must save the world from imminent destruction using their extraordinary skills.
11822,Ishq,Bollywood,Drama Comedy,Hindi,2007,"A powerful narrative that explores themes of love, sacrifice, and redemption."
3868,Lost Dream,Hollywood,Action Thriller Documentary,English,2011,An elite warrior embarks on a dangerous mission to stop a global threat.
10531,Pyar Dil,Bollywood,Musical,Hindi,1975,A moving story that delves deep into the human condition.
6512,Hope 2,Hollywood,Horror Western Sci-Fi,English,2000,A dark narrative filled with suspense and terrifying moments.
13823,Bhai 1,Lollywood,Comedy Thriller,Urdu,2012,A group of friends find themselves in the most comical situations.
12301,Zindagi Tum,Bollywood,Historical,Hindi,2009,A moving story that delves deep into the human condition.
7191,Last King,Hollywood,Mystery Thriller Western,English,2012,"A powerful narrative that explores themes of love, sacrifice, and redemption."
9044,Yaar Maa,Bollywood,Action Social,Hindi,1979,A former soldier returns to action to protect those he loves from danger.
9250,Dost Pyar,Bollywood,Drama Biography Horror,Hindi,2002,A moving story that delves deep into the human condition.
1917,Mountain 4,Hollywood,Crime,English,1994,A compelling story about human relationships and life's complexities.
8934,Great Light,Hollywood,Mystery,English,1993,A compelling story about human relationships and life's complexities.
12475,Tum 3,Bollywood,Thriller,Hindi,1987,A tense narrative where nothing is as it seems.
4477,Green King,Hollywood,Documentary Action,English,2012,"A powerful narrative that explores themes of love, sacrifice, and redemption."
13057,Watan,Bollywood,Action,Hindi,2017,A hero must save the world from imminent destruction using their extraordinary skills.
10949,Jannat,Bollywood,Biography,Hindi,1975,A moving story that delves deep into the human condition.
6697,Chronicle,Hollywood,Documentary,English,2024,A moving story that delves deep into the human condition.
9892,Didi 3,Bollywood,Biography Comedy,Hindi,1993,A moving story that delves deep into the human condition.
9150,Aasman Mohabbat,Bollywood,Comedy Romance,Hindi,2002,A group of friends find themselves in the most comical situations.
533,Story 3,Hollywood,Romance Mystery Biography,English,2016,Two strangers find love in the most unexpected circumstances.
4000,Lost Mountain,Hollywood,Animation,English,1972,A moving story that delves deep into the human condition.
5180,Prince,Hollywood,Sci-Fi,English,2014,A journey through time and space to save the future.
11768,Pyar Dosti,Bollywood,Sports Comedy,Hindi,1993,"A powerful narrative that explores themes of love, sacrifice, and redemption."
9866,Sapna Desh,Bollywood,Crime Family,Hindi,2004,A compelling story about human relationships and life's complexities.
751,Young Story,Hollywood,Sci-Fi Biography Adventure,English,2001,An exploration of advanced technology and its impact on society.
378,Final Journey,Hollywood,Action,English,1987,An elite warrior embarks on a dangerous mission to stop a global threat.
4983,Mountain 3,Hollywood,Crime War Biography,English,2009,"A powerful narrative that explores themes of love, sacrifice, and redemption."
2647,Young Time,Hollywood,Horror,English,2020,A horror story that tests the limits of fear and survival.
14158,Tumhare Yaari,Lollywood,Social Romance Drama,Urdu,2006,An emotional journey through the trials and triumphs of the human spirit.
3498,Green Prince,Hollywood,Drama,English,1989,An emotional journey through the trials and triumphs of the human spirit.
1423,Last Guardian,Hollywood,Horror,English,1979,A dark narrative filled with suspense and terrifying moments.
5844,City,Hollywood,Thriller Musical Fantasy,English,2001,A race against time to uncover the truth before it's too late.
13946,Woh,Lollywood,Horror Action,Urdu,1989,A horror story that tests the limits of fear and survival.
12283,Rani,Bollywood,Family,Hindi,2017,A compelling story about human relationships and life's complexities.
2290,Last Hope,Hollywood,Documentary,English,1993,"A powerful narrative that explores themes of love, sacrifice, and redemption."
14826,Khwab Dilbar,Lollywood,Thriller Comedy Social,Urdu,1981,"A gripping story of secrets, lies, and unexpected revelations."
10476,Dil Vatan,Bollywood,Drama Suspense Romance,Hindi,1994,"A powerful narrative that explores themes of love, sacrifice, and redemption."
9022,Aap Dil,Bollywood,Suspense Thriller Horror,Hindi,1986,An emotional journey through the trials and triumphs of the human spirit.
841,Green Night,Hollywood,Romance Drama,English,1999,Two strangers find love in the most unexpected circumstances.
6018,Star 3,Hollywood,Action Romance Documentary,English,1986,An elite warrior embarks on a dangerous mission to stop a global threat.
3694,Beyond Night,Hollywood,Musical Comedy,English,2006,A moving story that delves deep into the human condition.
6639,Revenge,Hollywood,Mystery Animation Crime,English,2009,An emotional journey through the trials and triumphs of the human spirit.
3860,World 2,Hollywood,Crime,English,2009,A compelling story about human relationships and life's complexities.
6475,Final Fire,Hollywood,Sci-Fi Action Crime,English,1974,A journey through time and space to save the future.
11989,Ishq Din,Bollywood,Action Social,Hindi,1999,A hero must save the world from imminent destruction using their extraordinary skills.
14801,Didi 3,Lollywood,Horror Action,Urdu,1986,A dark narrative filled with suspense and terrifying moments.
14162,Aap Mohabbat,Lollywood,Adventure Romance,Urdu,1992,A thrilling expedition into uncharted territories filled with danger.
4666,A River,Hollywood,Horror Adventure Mystery,English,2007,A horror story that tests the limits of fear and survival.
5139,Code 4,Hollywood,Adventure,English,1999,A thrilling expedition into uncharted territories filled with danger.
10148,Mera Pyar,Bollywood,Suspense Crime,Hindi,2016,"A powerful narrative that explores themes of love, sacrifice, and redemption."
14360,Khushi 1,Lollywood,Drama Romance Comedy,Urdu,1985,An emotional journey through the trials and triumphs of the human spirit.
265,City 3,Hollywood,Drama Horror Adventure,English,2005,"A powerful narrative that explores themes of love, sacrifice, and redemption."
1426,Old Quest,Hollywood,Sci-Fi,English,2004,A journey through time and space to save the future.
9583,Dosti,Bollywood,Romance Drama Biography,Hindi,2008,"A tale of love, loss, and the power of true connection."
1245,Hero 1,Hollywood,Thriller,English,1970,A suspenseful tale of mystery and danger that keeps you on the edge.
6425,Storm,Hollywood,Romance,English,1995,"A tale of love, loss, and the power of true connection."
3030,Green Secret,Hollywood,Action,English,1970,A hero must save the world from imminent destruction using their extraordinary skills.
